Year,Circuit,Type of Action,Pending at Start,Filed,Total Caseload,Terminated,Pending at End
2000,Second Circuit,Primary Proceedings,3163.0,1817.0,4980.0,2407.0,2573.0
2000,Second Circuit,Civil Actions,1409.0,693.0,2102.0,836.0,1266.0
2000,Second Circuit,Contract,211.0,72.0,283.0,101.0,182.0
2000,Second Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",191.0,104.0,295.0,96.0,199.0
2000,Second Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",284.0,128.0,412.0,146.0,266.0
2000,Second Circuit,Condemnation,7.0,1.0,8.0,3.0,5.0
2000,Second Circuit,Other Civil Action,687.0,381.0,1068.0,475.0,593.0
2000,Second Circuit,District Court Transfers,29.0,7.0,36.0,15.0,21.0
2000,Second Circuit,Probate Proceedings,639.0,163.0,802.0,451.0,351.0
2000,Second Circuit,Regular Probate,625.0,150.0,775.0,436.0,339.0
2000,Second Circuit,"Small Estate Over $10,000",9.0,5.0,14.0,9.0,5.0
2000,Second Circuit,"Small Estate Over $2,000",5.0,8.0,13.0,6.0,7.0
2000,Second Circuit,"Small Estate Under $2,000",,,,,
2000,Second Circuit,Guardianship Proceedings,542.0,42.0,584.0,94.0,490.0
2000,Second Circuit,Regular Guardianship,494.0,41.0,535.0,89.0,446.0
2000,Second Circuit,Small Guardianship,48.0,1.0,49.0,5.0,44.0
2000,Second Circuit,Miscellaneous Proceedings,222.0,289.0,511.0,427.0,84.0
2000,Second Circuit,Land Court,,,,,
2000,Second Circuit,Naturalization,3.0,166.0,169.0,167.0,2.0
2000,Second Circuit,Mechanic's and Materialman's Lien,19.0,21.0,40.0,18.0,22.0
2000,Second Circuit,Other Special Proceedings,200.0,102.0,302.0,242.0,60.0
2000,Second Circuit,Criminal Actions,351.0,630.0,981.0,599.0,382.0
2000,Second Circuit,Part I,140.0,241.0,381.0,235.0,146.0
2000,Second Circuit,Murder & Non-Negligent Manslaughter,11.0,14.0,25.0,12.0,13.0
2000,Second Circuit,Negligent Homicide,1.0,2.0,3.0,1.0,2.0
2000,Second Circuit,Forcible Rape,11.0,9.0,20.0,10.0,10.0
2000,Second Circuit,Robbery,13.0,13.0,26.0,18.0,8.0
2000,Second Circuit,Aggravated Assault,40.0,73.0,113.0,64.0,49.0
2000,Second Circuit,Burglary,22.0,48.0,70.0,43.0,27.0
2000,Second Circuit,Larceny Over $100,26.0,58.0,84.0,58.0,26.0
2000,Second Circuit,Auto Theft,16.0,24.0,40.0,29.0,11.0
2000,Second Circuit,Part II,211.0,389.0,600.0,364.0,236.0
2000,Second Circuit,Other Assaults,2.0,1.0,3.0,3.0,
2000,Second Circuit,Arson,,,,,
2000,Second Circuit,Forgery and Counterfeiting,12.0,19.0,31.0,20.0,11.0
2000,Second Circuit,Fraud,35.0,47.0,82.0,54.0,28.0
2000,Second Circuit,Embezzlement,,,,,
2000,Second Circuit,Stolen Property,4.0,6.0,10.0,6.0,4.0
2000,Second Circuit,Vandalism,10.0,10.0,20.0,11.0,9.0
2000,Second Circuit,Weapons,15.0,26.0,41.0,22.0,19.0
2000,Second Circuit,Prostitution,,,,,
2000,Second Circuit,Sex Offenses,13.0,13.0,26.0,11.0,15.0
2000,Second Circuit,Narcotic Drug Laws,87.0,154.0,241.0,151.0,90.0
2000,Second Circuit,Gambling,,,,,
2000,Second Circuit,Offenses Against Family & Children,,,,,
2000,Second Circuit,Driving Under the Influence,9.0,6.0,15.0,13.0,2.0
2000,Second Circuit,Liquor Laws,,,,,
2000,Second Circuit,Disorderly Conduct,,,,,
2000,Second Circuit,All Other Offenses (Except Traffic),35.0,93.0,128.0,76.0,52.0
2000,Second Circuit,Traffic Offenses,,,,,
2000,Third Circuit,TOTAL CASES,4497.0,2000.0,6497.0,1949.0,4548.0
2000,Third Circuit,Primary Proceedings,4497.0,2000.0,6497.0,1949.0,4548.0
2000,Third Circuit,Civil Actions,1905.0,780.0,2685.0,915.0,1770.0
2000,Third Circuit,Contract,253.0,98.0,351.0,103.0,248.0
2000,Third Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",239.0,104.0,343.0,121.0,222.0
2000,Third Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",293.0,115.0,408.0,149.0,259.0
2000,Third Circuit,Condemnation,14.0,5.0,19.0,6.0,13.0
2000,Third Circuit,Other Civil Action,1103.0,458.0,1561.0,536.0,1025.0
2000,Third Circuit,District Court Transfers,3.0,,3.0,,3.0
2000,Third Circuit,Probate Proceedings,620.0,318.0,938.0,218.0,720.0
2000,Third Circuit,Regular Probate,565.0,237.0,802.0,156.0,646.0
2000,Third Circuit,"Small Estate Over $10,000",29.0,37.0,66.0,32.0,34.0
2000,Third Circuit,"Small Estate Over $2,000",26.0,44.0,70.0,30.0,40.0
2000,Third Circuit,"Small Estate Under $2,000",,,,,
2000,Third Circuit,Guardianship Proceedings,759.0,61.0,820.0,25.0,795.0
2000,Third Circuit,Regular Guardianship,696.0,58.0,754.0,23.0,731.0
2000,Third Circuit,Small Guardianship,63.0,3.0,66.0,2.0,64.0
2000,Third Circuit,Miscellaneous Proceedings,220.0,132.0,352.0,126.0,226.0
2000,Third Circuit,Land Court,4.0,1.0,5.0,,5.0
2000,Third Circuit,Naturalization,1.0,,1.0,,1.0
2000,Third Circuit,Mechanic's and Materialman's Lien,46.0,15.0,61.0,8.0,53.0
2000,Third Circuit,Other Special Proceedings,169.0,116.0,285.0,118.0,167.0
2000,Third Circuit,Criminal Actions,993.0,709.0,1702.0,665.0,1037.0
2000,Third Circuit,Part I,349.0,208.0,557.0,216.0,341.0
2000,Third Circuit,Murder & Non-Negligent Manslaughter,16.0,9.0,25.0,7.0,18.0
2000,Third Circuit,Negligent Homicide,6.0,2.0,8.0,1.0,7.0
2000,Third Circuit,Forcible Rape,33.0,21.0,54.0,21.0,33.0
2000,Third Circuit,Robbery,19.0,7.0,26.0,9.0,17.0
2000,Third Circuit,Aggravated Assault,106.0,92.0,198.0,85.0,113.0
2000,Third Circuit,Burglary,96.0,49.0,145.0,60.0,85.0
2000,Third Circuit,Larceny Over $100,43.0,7.0,50.0,14.0,36.0
2000,Third Circuit,Auto Theft,30.0,21.0,51.0,19.0,32.0
2000,Third Circuit,Part II,644.0,501.0,1145.0,449.0,696.0
2000,Third Circuit,Other Assaults,26.0,39.0,65.0,33.0,32.0
2000,Third Circuit,Arson,1.0,1.0,1.0,,
2000,Third Circuit,Forgery and Counterfeiting,34.0,24.0,58.0,26.0,32.0
2000,Third Circuit,Fraud,64.0,9.0,73.0,11.0,62.0
2000,Third Circuit,Embezzlement,1.0,,1.0,,1.0
2000,Third Circuit,Stolen Property,2.0,1.0,3.0,2.0,1.0
2000,Third Circuit,Vandalism,19.0,14.0,33.0,10.0,23.0
2000,Third Circuit,Weapons,44.0,38.0,82.0,33.0,49.0
2000,Third Circuit,Prostitution,,,,,
2000,Third Circuit,Sex Offenses,13.0,19.0,32.0,10.0,22.0
2000,Third Circuit,Narcotic Drug Laws,222.0,156.0,378.0,151.0,227.0
2000,Third Circuit,Gambling,3.0,3.0,,,
2000,Third Circuit,Offenses Against Family & Children,7.0,3.0,10.0,4.0,6.0
2000,Third Circuit,Driving Under the Influence,25.0,19.0,44.0,18.0,26.0
2000,Third Circuit,Liquor Laws,1.0,,1.0,,
2000,Third Circuit,Disorderly Conduct,5.0,2.0,7.0,3.0,4.0
2000,Third Circuit,All Other Offenses (Except Traffic),151.0,164.0,315.0,138.0,177.0
2000,Third Circuit,Traffic Offenses,27.0,12.0,39.0,9.0,30.0
2000,Fifth Circuit,TOTAL CASES,1633.0,657.0,2290.0,697.0,1593.0
2000,Fifth Circuit,Primary Proceedings,1633.0,657.0,2290.0,697.0,1593.0
2000,Fifth Circuit,Civil Actions,607.0,243.0,850.0,287.0,563.0
2000,Fifth Circuit,Contract,144.0,38.0,182.0,37.0,145.0
2000,Fifth Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",73.0,31.0,104.0,27.0,77.0
2000,Fifth Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",89.0,46.0,135.0,28.0,107.0
2000,Fifth Circuit,Condemnation,3.0,3.0,6.0,4.0,2.0
2000,Fifth Circuit,Other Civil Action,298.0,125.0,423.0,191.0,232.0
2000,Fifth Circuit,District Court Transfers,,,,,
2000,Fifth Circuit,Probate Proceedings,213.0,94.0,307.0,108.0,199.0
2000,Fifth Circuit,Regular Probate,195.0,83.0,278.0,90.0,188.0
2000,Fifth Circuit,"Small Estate Over $10,000",3.0,4.0,7.0,3.0,4.0
2000,Fifth Circuit,"Small Estate Over $2,000",14.0,7.0,21.0,15.0,6.0
2000,Fifth Circuit,"Small Estate Under $2,000",1.0,,1.0,,1.0
2000,Fifth Circuit,Guardianship Proceedings,370.0,20.0,390.0,9.0,381.0
2000,Fifth Circuit,Regular Guardianship,304.0,18.0,322.0,6.0,316.0
2000,Fifth Circuit,Small Guardianship,66.0,2.0,68.0,3.0,65.0
2000,Fifth Circuit,Miscellaneous Proceedings,278.0,38.0,316.0,49.0,267.0
2000,Fifth Circuit,Land Court,7.0,,7.0,1.0,6.0
2000,Fifth Circuit,Naturalization,56.0,,56.0,,56.0
2000,Fifth Circuit,Mechanic's and Materialman's Lien,62.0,6.0,68.0,15.0,53.0
2000,Fifth Circuit,Other Special Proceedings,153.0,32.0,185.0,33.0,152.0
2000,Fifth Circuit,Criminal Actions,165.0,262.0,427.0,244.0,183.0
2000,Fifth Circuit,Part I,30.0,54.0,84.0,42.0,42.0
2000,Fifth Circuit,Murder & Non-Negligent Manslaughter,2.0,1.0,3.0,1.0,2.0
2000,Fifth Circuit,Negligent Homicide,,,,,
2000,Fifth Circuit,Forcible Rape,6.0,4.0,10.0,5.0,5.0
2000,Fifth Circuit,Robbery,1.0,2.0,3.0,1.0,2.0
2000,Fifth Circuit,Aggravated Assault,9.0,29.0,38.0,17.0,21.0
2000,Fifth Circuit,Burglary,11.0,13.0,24.0,14.0,10.0
2000,Fifth Circuit,Larceny Over $100,,,,,
2000,Fifth Circuit,Auto Theft,1.0,5.0,6.0,4.0,2.0
2000,Fifth Circuit,Part II,135.0,208.0,343.0,202.0,141.0
2000,Fifth Circuit,Other Assaults,6.0,4.0,10.0,7.0,3.0
2000,Fifth Circuit,Arson,1.0,,1.0,,1.0
2000,Fifth Circuit,Forgery and Counterfeiting,6.0,16.0,22.0,13.0,9.0
2000,Fifth Circuit,Fraud,7.0,3.0,10.0,3.0,7.0
2000,Fifth Circuit,Stolen Property,4.0,,4.0,,4.0
2000,Fifth Circuit,Vandalism,2.0,4.0,6.0,3.0,3.0
2000,Fifth Circuit,Weapons,11.0,13.0,24.0,18.0,6.0
2000,Fifth Circuit,Prostitution,,,,,
2000,Fifth Circuit,Sex Offenses,3.0,11.0,14.0,6.0,8.0
2000,Fifth Circuit,Narcotic Drug Laws,42.0,82.0,124.0,77.0,47.0
2000,Fifth Circuit,Gambling,,,,,
2000,Fifth Circuit,Offenses Against Family & Children,3.0,2.0,5.0,3.0,2.0
2000,Fifth Circuit,Driving Under the Influence,3.0,3.0,3.0,2.0,1.0
2000,Fifth Circuit,Liquor Laws,,,,,
2000,Fifth Circuit,Disorderly Conduct,,,,,
2000,Fifth Circuit,All Other Offenses (Except Traffic),45.0,71.0,116.0,64.0,52.0
2000,Fifth Circuit,Traffic Offenses,2.0,2.0,4.0,2.0,2.0
1999,First Circuit,TOTAL CASES,20971.0,9847.0,30818.0,9479.0,21339.0
1999,First Circuit,Primary Proceedings,20971.0,9847.0,30818.0,9479.0,21339.0
1999,First Circuit,Civil Actions,8257.0,4994.0,13251.0,5027.0,8224.0
1999,First Circuit,Contract,1544.0,569.0,2113.0,644.0,1469.0
1999,First Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",1331.0,662.0,1993.0,796.0,1197.0
1999,First Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",1409.0,620.0,2029.0,654.0,1375.0
1999,First Circuit,Condemnation,54.0,15.0,69.0,17.0,52.0
1999,First Circuit,Other Civil Action,3801.0,3090.0,6891.0,2869.0,4022.0
1999,First Circuit,District Court Transfers,118.0,38.0,156.0,47.0,109.0
1999,First Circuit,Probate Proceedings,2546.0,741.0,3287.0,565.0,2722.0
1999,First Circuit,Regular Probate,2387.0,727.0,3114.0,562.0,2552.0
1999,First Circuit,"Small Estate Over $10,000",37.0,11.0,48.0,3.0,45.0
1999,First Circuit,"Small Estate Over $2,000",77.0,3.0,80.0,,80.0
1999,First Circuit,"Small Estate Under $2,000",45.0,,45.0,,45.0
1999,First Circuit,Guardianship Proceedings,6804.0,353.0,7157.0,120.0,7037.0
1999,First Circuit,Regular Guardianship,6222.0,263.0,6485.0,117.0,6368.0
1999,First Circuit,Small Guardianship,582.0,90.0,672.0,3.0,669.0
1999,First Circuit,Miscellaneous Proceedings,1477.0,972.0,2449.0,917.0,1532.0
1999,First Circuit,Land Court,93.0,14.0,107.0,14.0,93.0
1999,First Circuit,Tax Appeal Court,529.0,246.0,775.0,238.0,537.0
1999,First Circuit,Mechanic's and Materialman's Lien,86.0,68.0,154.0,89.0,65.0
1999,First Circuit,Other Special Proceedings,769.0,644.0,1413.0,576.0,837.0
1999,First Circuit,Criminal Actions,1887.0,2787.0,4674.0,2850.0,1824.0
1999,First Circuit,Part I,837.0,1152.0,1989.0,1223.0,766.0
1999,First Circuit,Murder & Non-Negligent Manslaughter,64.0,49.0,113.0,52.0,61.0
1999,First Circuit,Negligent Homicide,4.0,9.0,13.0,8.0,5.0
1999,First Circuit,Forcible Rape,47.0,53.0,100.0,47.0,53.0
1999,First Circuit,Robbery,83.0,134.0,217.0,131.0,86.0
1999,First Circuit,Aggravated Assault,154.0,277.0,431.0,281.0,150.0
1999,First Circuit,Burglary,193.0,212.0,405.0,267.0,138.0
1999,First Circuit,Larceny Over $100,152.0,254.0,406.0,253.0,153.0
1999,First Circuit,Auto Theft,146.0,164.0,310.0,189.0,121.0
1999,First Circuit,Part II,1050.0,1635.0,2685.0,1627.0,1058.0
1999,First Circuit,Other Assaults,31.0,102.0,133.0,100.0,33.0
1999,First Circuit,Arson,1.0,2.0,3.0,1.0,2.0
1999,First Circuit,Forgery and Counterfeiting,59.0,80.0,139.0,79.0,60.0
1999,First Circuit,Fraud,43.0,122.0,165.0,87.0,78.0
1999,First Circuit,Embezzlement,1.0,,1.0,,1.0
1999,First Circuit,Stolen Property,9.0,6.0,15.0,9.0,6.0
1999,First Circuit,Vandalism,24.0,36.0,60.0,42.0,18.0
1999,First Circuit,Weapons,59.0,59.0,118.0,76.0,42.0
1999,First Circuit,Prostitution,1.0,3.0,4.0,1.0,3.0
1999,First Circuit,Sex Offenses,16.0,64.0,80.0,48.0,32.0
1999,First Circuit,Narcotic Drug Laws,551.0,626.0,1177.0,677.0,500.0
1999,First Circuit,Gambling,29.0,31.0,60.0,26.0,34.0
1999,First Circuit,Offenses Against Family & Children,1.0,9.0,10.0,1.0,9.0
1999,First Circuit,Driving Under the Influence,37.0,53.0,90.0,68.0,22.0
1999,First Circuit,Liquor Laws,1.0,3.0,4.0,2.0,2.0
1999,First Circuit,Disorderly Conduct,2.0,4.0,6.0,1.0,5.0
1999,First Circuit,All Other Offenses (Except Traffic),163.0,399.0,562.0,358.0,204.0
1999,First Circuit,Traffic Offenses,23.0,35.0,58.0,48.0,10.0
1999,Second Circuit,TOTAL CASES,3235.0,2039.0,5274.0,2111.0,3163.0
1999,Second Circuit,Primary Proceedings,3235.0,2039.0,5274.0,2111.0,3163.0
1999,Second Circuit,Civil Actions,1448.0,836.0,2284.0,875.0,1409.0
1999,Second Circuit,Contract,216.0,84.0,300.0,89.0,211.0
1999,Second Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",201.0,107.0,308.0,117.0,191.0
1999,Second Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",270.0,134.0,404.0,120.0,284.0
1999,Second Circuit,Condemnation,7.0,1.0,8.0,1.0,7.0
1999,Second Circuit,Other Civil Action,730.0,494.0,1224.0,537.0,687.0
1999,Second Circuit,District Court Transfers,24.0,16.0,40.0,11.0,29.0
1999,Second Circuit,Probate Proceedings,672.0,184.0,856.0,217.0,639.0
1999,Second Circuit,Regular Probate,659.0,170.0,829.0,204.0,625.0
1999,Second Circuit,"Small Estate Over $10,000",6.0,10.0,16.0,7.0,9.0
1999,Second Circuit,"Small Estate Over $2,000",7.0,4.0,11.0,6.0,5.0
1999,Second Circuit,"Small Estate Under $2,000",,,,,
1999,Second Circuit,Guardianship Proceedings,545.0,45.0,590.0,48.0,542.0
1999,Second Circuit,Regular Guardianship,501.0,36.0,537.0,43.0,494.0
1999,Second Circuit,Small Guardianship,44.0,9.0,53.0,5.0,48.0
1999,Second Circuit,Miscellaneous Proceedings,261.0,289.0,550.0,328.0,222.0
1999,Second Circuit,Land Court,8.0,,8.0,,8.0
1999,Second Circuit,Naturalization,23.0,152.0,175.0,172.0,3.0
1999,Second Circuit,Mechanic's and Materialman's Lien,47.0,16.0,63.0,44.0,19.0
1999,Second Circuit,Other Special Proceedings,183.0,121.0,304.0,104.0,200.0
1999,Second Circuit,Criminal Actions,309.0,685.0,994.0,643.0,351.0
1999,Second Circuit,Part I,152.0,277.0,429.0,289.0,140.0
1999,Second Circuit,Murder & Non-Negligent Manslaughter,16.0,7.0,23.0,12.0,11.0
1999,Second Circuit,Negligent Homicide,5.0,,5.0,4.0,1.0
1999,Second Circuit,Forcible Rape,4.0,12.0,16.0,8.0,8.0
1999,Second Circuit,Robbery,10.0,30.0,40.0,27.0,13.0
1999,Second Circuit,Aggravated Assault,44.0,77.0,121.0,81.0,40.0
1999,Second Circuit,Burglary,37.0,50.0,87.0,65.0,22.0
1999,Second Circuit,Larceny Over $100,32.0,61.0,93.0,67.0,26.0
1999,Second Circuit,Auto Theft,9.0,35.0,44.0,28.0,16.0
1999,Second Circuit,Part II,157.0,408.0,565.0,354.0,211.0
1999,Second Circuit,Other Assaults,3.0,2.0,5.0,3.0,2.0
1999,Second Circuit,Arson,2.0,,2.0,,2.0
1999,Second Circuit,Forgery and Counterfeiting,12.0,31.0,43.0,31.0,12.0
1999,Second Circuit,Fraud,15.0,64.0,79.0,44.0,35.0
1999,Second Circuit,Embezzlement,,,,,
1999,Second Circuit,Stolen Property,2.0,5.0,7.0,3.0,4.0
1999,Second Circuit,Vandalism,7.0,13.0,20.0,10.0,10.0
1999,Second Circuit,Weapons,10.0,27.0,37.0,22.0,15.0
1999,Second Circuit,Prostitution,,,,,
1999,Second Circuit,Sex Offenses,6.0,9.0,15.0,15.0,
1999,Second Circuit,Narcotic Drug Laws,60.0,143.0,203.0,116.0,87.0
1999,Second Circuit,Gambling,2.0,,2.0,1.0,1.0
1999,Second Circuit,Offenses Against Family & Children,1.0,,1.0,,1.0
1999,Second Circuit,Driving Under the Influence,1.0,14.0,15.0,6.0,9.0
1999,Second Circuit,Liquor Laws,,,,,
1999,Second Circuit,Disorderly Conduct,,,,,
1999,Second Circuit,All Other Offenses (Except Traffic),40.0,88.0,128.0,93.0,35.0
1999,Second Circuit,Traffic Offenses,1.0,7.0,8.0,7.0,1.0
1999,Third Circuit,TOTAL CASES,4329.0,2132.0,6461.0,1964.0,4497.0
1999,Third Circuit,Primary Proceedings,4329.0,2132.0,6461.0,1964.0,4497.0
1999,Third Circuit,Civil Actions,1960.0,827.0,2787.0,882.0,1905.0
1999,Third Circuit,Contract,289.0,88.0,377.0,124.0,253.0
1999,Third Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",259.0,105.0,364.0,125.0,239.0
1999,Third Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",301.0,129.0,430.0,137.0,293.0
1999,Third Circuit,Condemnation,29.0,1.0,30.0,16.0,14.0
1999,Third Circuit,Other Civil Action,1077.0,504.0,1581.0,478.0,1103.0
1999,Third Circuit,District Court Transfers,5.0,5.0,2.0,3.0,3.0
1999,Third Circuit,Probate Proceedings,596.0,326.0,922.0,302.0,620.0
1999,Third Circuit,Regular Probate,513.0,242.0,755.0,190.0,565.0
1999,Third Circuit,"Small Estate Over $10,000",40.0,45.0,85.0,56.0,29.0
1999,Third Circuit,"Small Estate Over $2,000",43.0,39.0,82.0,56.0,26.0
1999,Third Circuit,"Small Estate Under $2,000",,,,,
1999,Third Circuit,Guardianship Proceedings,742.0,53.0,795.0,36.0,759.0
1999,Third Circuit,Regular Guardianship,678.0,48.0,726.0,30.0,696.0
1999,Third Circuit,Small Guardianship,64.0,5.0,69.0,6.0,63.0
1999,Third Circuit,Miscellaneous Proceedings,184.0,167.0,351.0,131.0,220.0
1999,Third Circuit,Land Court,4.0,,4.0,,4.0
1999,Third Circuit,Naturalization,1.0,,1.0,,1.0
1999,Third Circuit,Mechanic's and Materialman's Lien,47.0,16.0,63.0,17.0,46.0
1999,Third Circuit,Other Special Proceedings,132.0,151.0,283.0,114.0,169.0
1999,Third Circuit,Criminal Actions,847.0,759.0,1606.0,613.0,993.0
1999,Third Circuit,Part I,320.0,231.0,551.0,202.0,349.0
1999,Third Circuit,Murder & Non-Negligent Manslaughter,17.0,6.0,23.0,7.0,16.0
1999,Third Circuit,Negligent Homicide,5.0,4.0,9.0,6.0,3.0
1999,Third Circuit,Forcible Rape,25.0,15.0,40.0,7.0,33.0
1999,Third Circuit,Robbery,19.0,13.0,32.0,13.0,19.0
1999,Third Circuit,Aggravated Assault,70.0,90.0,160.0,54.0,106.0
1999,Third Circuit,Burglary,108.0,59.0,167.0,71.0,96.0
1999,Third Circuit,Larceny Over $100,37.0,29.0,66.0,23.0,43.0
1999,Third Circuit,Auto Theft,39.0,15.0,54.0,24.0,30.0
1999,Third Circuit,Part II,527.0,528.0,1055.0,411.0,644.0
1999,Third Circuit,Other Assaults,29.0,21.0,50.0,24.0,26.0
1999,Third Circuit,Arson,1.0,,1.0,,1.0
1999,Third Circuit,Forgery and Counterfeiting,37.0,22.0,59.0,25.0,34.0
1999,Third Circuit,Fraud,79.0,26.0,105.0,41.0,64.0
1999,Third Circuit,Embezzlement,2.0,,2.0,1.0,1.0
1999,Third Circuit,Stolen Property,4.0,2.0,6.0,4.0,2.0
1999,Third Circuit,Vandalism,19.0,11.0,30.0,11.0,19.0
1999,Third Circuit,Weapons,31.0,43.0,74.0,30.0,44.0
1999,Third Circuit,Prostitution,,,,,
1999,Third Circuit,Sex Offenses,13.0,16.0,29.0,16.0,13.0
1999,Third Circuit,Narcotic Drug Laws,184.0,175.0,359.0,137.0,222.0
1999,Third Circuit,Gambling,10.0,3.0,13.0,10.0,3.0
1999,Third Circuit,Offenses Against Family & Children,2.0,8.0,10.0,3.0,7.0
1999,Third Circuit,Driving Under the Influence,16.0,13.0,29.0,4.0,25.0
1999,Third Circuit,Liquor Laws,,,,,
1999,Third Circuit,Disorderly Conduct,2.0,4.0,6.0,1.0,5.0
1999,Third Circuit,All Other Offenses (Except Traffic),72.0,174.0,246.0,95.0,151.0
1999,Third Circuit,Traffic Offenses,27.0,9.0,36.0,9.0,27.0
1999,Fifth Circuit,TOTAL CASES,1670.0,802.0,2472.0,839.0,1633.0
1999,Fifth Circuit,Primary Proceedings,1670.0,802.0,2472.0,839.0,1633.0
1999,Fifth Circuit,Civil Actions,661.0,335.0,996.0,389.0,607.0
1999,Fifth Circuit,Contract,164.0,53.0,217.0,73.0,144.0
1999,Fifth Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",70.0,33.0,103.0,30.0,73.0
1999,Fifth Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",110.0,30.0,140.0,51.0,89.0
1999,Fifth Circuit,Condemnation,1.0,2.0,3.0,,3.0
1999,Fifth Circuit,Other Civil Action,316.0,217.0,533.0,235.0,298.0
1999,Fifth Circuit,District Court Transfers,,,,,
1999,Fifth Circuit,Probate Proceedings,187.0,117.0,304.0,91.0,213.0
1999,Fifth Circuit,Regular Probate,176.0,100.0,276.0,81.0,195.0
1999,Fifth Circuit,"Small Estate Over $10,000",5.0,3.0,8.0,5.0,3.0
1999,Fifth Circuit,"Small Estate Over $2,000",5.0,14.0,19.0,5.0,14.0
1999,Fifth Circuit,"Small Estate Under $2,000",1.0,1.0,1.0,,1.0
1999,Fifth Circuit,Guardianship Proceedings,349.0,27.0,376.0,6.0,370.0
1999,Fifth Circuit,Regular Guardianship,289.0,21.0,310.0,6.0,304.0
1999,Fifth Circuit,Small Guardianship,60.0,6.0,66.0,,66.0
1999,Fifth Circuit,Miscellaneous Proceedings,291.0,58.0,349.0,71.0,278.0
1999,Fifth Circuit,Land Court,5.0,2.0,7.0,,7.0
1999,Fifth Circuit,Naturalization,56.0,,56.0,,56.0
1999,Fifth Circuit,Mechanic's and Materialman's Lien,58.0,13.0,71.0,9.0,62.0
1999,Fifth Circuit,Other Special Proceedings,172.0,43.0,215.0,62.0,153.0
1999,Fifth Circuit,Criminal Actions,182.0,265.0,447.0,282.0,165.0
1999,Fifth Circuit,Part I,43.0,56.0,99.0,69.0,30.0
1999,Fifth Circuit,Murder & Non-Negligent Manslaughter,2.0,1.0,3.0,1.0,2.0
1999,Fifth Circuit,Negligent Homicide,,,,,
1999,Fifth Circuit,Forcible Rape,3.0,8.0,11.0,5.0,6.0
1999,Fifth Circuit,Robbery,1.0,2.0,3.0,2.0,1.0
1999,Fifth Circuit,Aggravated Assault,11.0,26.0,37.0,28.0,9.0
1999,Fifth Circuit,Burglary,18.0,15.0,33.0,22.0,11.0
1999,Fifth Circuit,Larceny Over $100,7.0,4.0,11.0,10.0,1.0
1999,Fifth Circuit,Auto Theft,4.0,,11.0,1.0,
1999,Fifth Circuit,Part II,139.0,209.0,348.0,213.0,135.0
1999,Fifth Circuit,Other Assaults,1.0,13.0,14.0,8.0,6.0
1999,Fifth Circuit,Arson,,1.0,1.0,,1.0
1999,Fifth Circuit,Forgery and Counterfeiting,15.0,15.0,30.0,24.0,6.0
1999,Fifth Circuit,Fraud,15.0,1.0,16.0,9.0,7.0
1999,Fifth Circuit,Embezzlement,,,,,
1999,Fifth Circuit,Stolen Property,4.0,,4.0,,4.0
1999,Fifth Circuit,Vandalism,7.0,2.0,9.0,7.0,2.0
